0, 0
0.0012048192771084338, 99.49367088607596
0.0024096385542168677, 199.74683544303798
0.0036144578313253013, 300
0.005060240963855422, 400.2531645569621
0.00674698795180723, 461.7721518987342
0.01783132530120482, 457.97468354430384
0.019036144578313253, 461.7721518987342
0.024096385542168676, 476.20253164556965
0.0291566265060241, 489.11392405063293
0.03469879518072289, 500.5063291139241
0.04072289156626506, 512.6582278481013
0.04819277108433735, 524.0506329113924
0.05445783132530121, 532.4050632911393
0.06120481927710844, 540
0.06843373493975904, 546.8354430379748
0.07566265060240965, 552.9113924050633
0.08313253012048194, 557.4683544303798
0.0927710843373494, 562.0253164556963
0.10313253012048193, 566.5822784810127
0.1130120481927711, 569.620253164557
0.12337349397590362, 571.8987341772153
0.13253012048192772, 573.4177215189874
0.1416867469879518, 574.1772151898734
0.15012048192771085, 574.1772151898734
0.1566265060240964, 574.9367088607595
0.163855421686747, 574.1772151898734
0.1744578313253012, 574.1772151898734
0.1855421686746988, 572.6582278481013
0.1968674698795181, 570.379746835443
0.20626506024096386, 565.8227848101266
0.21566265060240966, 554.4303797468355
0.22457831325301206, 538.4810126582279
0.2310843373493976, 520.253164556962
0.2366265060240964, 501.26582278481015
0.23903614457831326, 488.3544303797469
